# mass             age              teff             Lbol             radius           logg             MIRI-F1065C      MIRI-F1140C      MIRI-F1550C      MIRI-F2300C     
  0.04600000       8.88623816E-02   2503.60497499    -3.18393755      0.13624796       4.83251376       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04600000       1.12533558E-01   2424.08778564    -3.29162994      0.12838491       4.88414540       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04600000       1.42510267E-01   2330.06495035    -3.40807530      0.12151905       4.93188497       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04600000       1.80472177E-01   2219.56464130    -3.53581163      0.11560835       4.97519416       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04600000       2.28546386E-01   2112.42064433    -3.66050570      0.11056329       5.01395134       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04600000       2.89426612E-01   1993.93943300    -3.79556933      0.10622366       5.04872969       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04600000       3.66524124E-01   1874.90098870    -3.93355316      0.10249290       5.07978577       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04600000       4.64158883E-01   1753.66909667    -4.07696462      0.09932303       5.10707245       10.05200398      10.01925761      10.15959377      10.15818616     
  0.04600000       5.87801607E-01   1640.08364205    -4.21731618      0.09661192       5.13111087       10.23557009      10.17095164      10.30463483      10.30420921     
  0.04600000       7.44380301E-01   1530.71531799    -4.35867285      0.09425626       5.15255246       10.43174173      10.32718277      10.45022294      10.45109209     
  0.04600000       9.42668455E-01   1436.35825639    -4.48849947      0.09218231       5.17187759       10.62025621      10.47661289      10.58735880      10.58977472     
  0.04600000       1.19377664E+00   1335.74577926    -4.63220853      0.09033900       5.18942172       10.83032936      10.64119129      10.73426866      10.73866689     
  0.04600000       1.51177507E+00   1246.72433414    -4.76770282      0.08872308       5.20509899       11.03281716      10.79936664      10.87378735      10.87995158     
  0.04600000       1.91448198E+00   1153.01594035    -4.91777143      0.08727250       5.21941737       11.25950697      10.97495171      11.02300615      11.02986301     
  0.04600000       2.42446202E+00   1067.09308984    -5.06455554      0.08604805       5.23169007       11.47526257      11.14145628      11.16175668      11.16796476     
  0.04600000       3.07029063E+00   990.81426133     -5.20465293      0.08493982       5.24294938       11.69378202      11.31100976      11.29869333      11.30186980     
  0.04600000       3.88815518E+00   914.25736652     -5.35431854      0.08397010       5.25292272       11.94066805      11.50147334      11.44909454      11.44722195     
  0.04600000       4.92388263E+00   854.48545714     -5.48041421      0.08313947       5.26155754       12.15459652      11.66628423      11.57774173      11.57047224     
  0.04600000       6.23550734E+00   805.12951577     -5.59167146      0.08238488       5.26947700       12.35888681      11.82540365      11.69897066      11.68218327     
  0.04600000       7.89652287E+00   763.92215982     -5.69049935      0.08167204       5.27702524       12.54812186      11.97399576      11.81170854      11.78320636     
  0.04600000       1.00000000E+01   724.73168989     -5.78938865      0.08098100       5.28440580       12.74557979      12.12933281      11.92907501      11.88666811     
  0.04700000       1.00000000E-03   2921.59413760    -1.67693970      0.56716865       3.60309019       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04700000       1.26638017E-03   2920.96612357    -1.70276772      0.55079705       3.62852945       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04700000       1.60371874E-03   2920.59923572    -1.71531803      0.54301787       3.64088437       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04700000       2.03091762E-03   2920.38426634    -1.72564998      0.53669047       3.65106468       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04700000       2.57191381E-03   2920.01502152    -1.73999442      0.52802766       3.66519920       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04700000       3.25702066E-03   2919.45035042    -1.76396968      0.51384275       3.68885179       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04700000       4.12462638E-03   2918.56923361    -1.81382573      0.48548923       3.73815304       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04700000       5.22334507E-03   2915.69141664    -1.94371447      0.41887739       3.86633989       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04700000       6.61474064E-03   2911.80823140    -2.08299053      0.35777212       4.00330120       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04700000       8.37677640E-03   2897.63285547    -2.20360904      0.31443385       4.11545625       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04700000       1.06081836E-02   2881.77164827    -2.31013352      0.28121956       4.21242324       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04700000       1.34339933E-02   2860.57717650    -2.41084275      0.25415682       4.30031142       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04700000       1.70125428E-02   2840.94457422    -2.50336358      0.23164132       4.38088066       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04700000       2.15443469E-02   2819.84127779    -2.59210305      0.21228434       4.45667894       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04700000       2.72833338E-02   2785.41060894    -2.68540418      0.19540834       4.52862860       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04700000       3.45510729E-02   2748.77579347    -2.77630358      0.18071684       4.59651750       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04700000       4.37547938E-02   2705.64933478    -2.86851401      0.16773738       4.66125453       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04700000       5.54102033E-02   2653.14996384    -2.96404694      0.15627082       4.72275898       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04700000       7.01703829E-02   2594.41842913    -3.06123400      0.14612887       4.78104054       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04700000       8.88623816E-02   2524.87690580    -3.16351599      0.13714938       4.83612566       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04700000       1.12533558E-01   2446.73933087    -3.27034511      0.12914397       4.88836498       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04700000       1.42510267E-01   2357.17761697    -3.38363283      0.12213282       4.93684811       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04700000       1.80472177E-01   2249.32588742    -3.50923237      0.11606629       4.98110149       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04700000       2.28546386E-01   2139.99182938    -3.63535138      0.11089950       5.02065474       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04700000       2.89426612E-01   2024.58641816    -3.76725031      0.10644616       5.05625382       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04700000       3.66524124E-01   1905.62025330    -3.90426903      0.10261826       5.08806358       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04700000       4.64158883E-01   1782.78836596    -4.04803089      0.09935878       5.11610041       10.02282763      9.99660437       10.13743803      10.13554898     
  0.04700000       5.87801607E-01   1667.92055902    -4.18837001      0.09658189       5.14072151       10.20416687      10.14792584      10.28357527      10.28292851     
  0.04700000       7.44380301E-01   1557.41771026    -4.32939423      0.09417203       5.16266900       10.39761083      10.30320354      10.42917924      10.42964968     
  0.04700000       9.42668455E-01   1458.24361326    -4.46337387      0.09206359       5.18233692       10.59006965      10.45511078      10.56886281      10.57097866     
  0.04700000       1.19377664E+00   1362.07762838    -4.59984053      0.09018068       5.20028538       10.79072453      10.61298482      10.71058967      10.71447575     
  0.04700000       1.51177507E+00   1266.26042698    -4.74247971      0.08853889       5.21624401       11.00125688      10.77726305      10.85596426      10.86193374     
  0.04700000       1.91448198E+00   1177.48326996    -4.88343214      0.08705722       5.23090262       11.21595312      10.94411997      10.99912387      11.00605322     
